uri,acc:accessContext,acp:accessControl,dcterms:contributor,dcterms:created,dcterms:creator,dcterms:description,dcterms:identifier,dcterms:modified,dcterms:subject,dcterms:title,dcterms:type,http://jazz.net/xmlns/prod/jazz/rtc/ext/1.0/archived,http://jazz.net/xmlns/prod/jazz/rtc/ext/1.0/com.ibm.team.apt.attribute.constrainttype,http://jazz.net/xmlns/prod/jazz/rtc/ext/1.0/contextId,http://open-services.net/ns/cm-x#priority,http://open-services.net/ns/cm-x#project,http://open-services.net/ns/cm-x#severity,http://open-services.net/ns/pl#schedule,oslc:discussedBy,oslc:instanceShape,oslc:serviceProvider,oslc:shortId,oslc:shortTitle,oslc_cm1:affectsTestResult,oslc_cm1:approved,oslc_cm1:closed,oslc_cm1:fixed,oslc_cm1:inprogress,oslc_cm1:relatedTestCase,oslc_cm1:relatedTestPlan,oslc_cm1:reviewed,oslc_cm1:status,oslc_cm1:verified,process:projectArea,rdf:type,rtc_cm:com.ibm.team.workitem.linktype.attachment.attachment,rtc_cm:com.ibm.team.workitem.linktype.textualReference.textuallyReferenced,rtc_cm:filedAgainst,rtc_cm:modifiedBy,rtc_cm:progressTracking,rtc_cm:repository,rtc_cm:resolvedBy,rtc_cm:state,rtc_cm:subscribers,rtc_cm:timeSheet,rtc_cm:type
https://jazz602.local:8443/ccm/resource/itemName/com.ibm.team.workitem.WorkItem/7,https://jazz602.local:8443/ccm/acclist#_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/access-control/_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/jts/users/jazzadmin,2026-04-03T12:30:40.766Z,https://jazz602.local:8443/jts/users/jazzadmin,"Define the team members for the project area as well as the team area<br/><br/>To define team members for a team area or project area:<br/><br/>1. Open the team area or project area editor by right-clicking on the project or team area in the <b>Team Artifacts</b> or <b>Team Organization</b> view and selecting <b>Open</b>.<br/><br/>2. On the <b>Overview</b> page of the editor, there is a <b>Members</b> section. To add a user to the team select the <b>Add</b> button. To create a new user and add them as a member of the team, select the <b>Create</b> button<br/><br/>3. If you clicked <b>Add</b>, in the <b>Add Team Members</b> dialog, select the user(s) you wish to add to your team or project area. If you clicked <b>Create</b>, define the new team member in the <b>Create User</b> wizard.<br/><br/>4. Consider what roles individuals working on your project will assume and what role-specific process should apply to each role. In addition, you will want to consider what permissions to grant to individuals in these roles. For additional details on using Jazz Team Process, consult the <a href=""http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.team.concert.doc/topics/t_getting-started.html"">Getting Started with Projects, Teams, and Process</a> help topic.<br/><br/>5. On <b>Save</b> of the editor you will be prompted to send invitations to the newly added team members. This allows you to configure an email invitation that is sent to the new team member. The new team member can accept the invitation with <b>File-&gt;Accept Team Invitation...</b>. The invitation will quickly setup their Eclipse workspace to work with the team. At any time you can invite team members to join the team by selecting the team member in the <b>Members</b> section, right click and select <b>Invite to Join Team...</b>.<br/><br/>See any terms you don't recognize? You may also wish to consult the <a href=""http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.help.common.jazz.calm.doc/topics/glossary.html"">Glossary for the Rational solution for Collaborative Lifecycle Management</a>.",7,2026-04-03T12:30:40.797Z,,Define team members,Task,false,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/constraintEnum/constraintEnum.literal.asap,_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/priority/priority.literal.l1,https://jazz602.local:8443/ccm/oslc/projectareas/_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/severity/severity.literal.l3,https://jazz602.local:8443/ccm/oslc/workitems/_7Sg5_i9YEfGmnaF6SBpVBw/schedule,https://jazz602.local:8443/ccm/oslc/workitems/_7Sg5_i9YEfGmnaF6SBpVBw/rtc_cm:comments,https://jazz602.local:8443/ccm/oslc/shapes/workitems/_7Sg5_i9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/contexts/_46xmcC9YEfGmnaF6SBpVBw/workitems/services,7,Task 7,,false,false,false,false,,,false,New,false,https://jazz602.local:8443/ccm/process/project-areas/_46xmcC9YEfGmnaF6SBpVBw,http://open-services.net/ns/cm#ChangeRequest,,http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.help.common.jazz.calm.doc/topics/glossary.html | http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.team.concert.doc/topics/t_getting-started.html,https://jazz602.local:8443/ccm/resource/itemOid/com.ibm.team.workitem.Category/_7Db8EC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/jts/users/jazzadmin,https://jazz602.local:8443/ccm/oslc/workitems/_7Sg5_i9YEfGmnaF6SBpVBw/progressTracking,https://jazz602.local:8443/ccm/oslc/repository,https://jazz602.local:8443/jts/users/unassigned,https://jazz602.local:8443/ccm/oslc/workflows/_46xmcC9YEfGmnaF6SBpVBw/states/com.ibm.team.workitem.taskWorkflow/com.ibm.team.workitem.taskWorkflow.state.s1,https://jazz602.local:8443/jts/users/jazzadmin,https://jazz602.local:8443/ccm/oslc/workitems/_7Sg5_i9YEfGmnaF6SBpVBw/rtc_cm:timeSheet,https://jazz602.local:8443/ccm/oslc/types/_46xmcC9YEfGmnaF6SBpVBw/task
https://jazz602.local:8443/ccm/resource/itemName/com.ibm.team.workitem.WorkItem/3,https://jazz602.local:8443/ccm/acclist#_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/access-control/_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/jts/users/jazzadmin,2026-04-03T12:30:40.668Z,https://jazz602.local:8443/jts/users/jazzadmin,"Define a new build<br/><br/>To define a new build for your team area:<br/><br/>1. Open the <b>Team Artifacts</b> view and expand the node corresponding to your connected project area.<br/><br/>2. Right-click the <b>Builds</b> node and select <b>New Build Definition</b> and follow the prompts in the wizard.<br/><br/>For additional details on defining build definitions using the <b>Build Definition</b> wizard, consult the <a href=""http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.team.build.doc/topics/t_getting_started_build.html"">Getting Started with setting up Jazz Builds</a> help topic.<br/><br/>See any terms you don't recognize? You may also wish to consult the <a href=""http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.help.common.jazz.calm.doc/topics/glossary.html"">Glossary for the Rational solution for Collaborative Lifecycle Management</a>.",3,2026-04-03T12:30:40.683Z,,Define a new build,Task,false,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/constraintEnum/constraintEnum.literal.asap,_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/priority/priority.literal.l1,https://jazz602.local:8443/ccm/oslc/projectareas/_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/severity/severity.literal.l3,https://jazz602.local:8443/ccm/oslc/workitems/_7RipgC9YEfGmnaF6SBpVBw/schedule,https://jazz602.local:8443/ccm/oslc/workitems/_7RipgC9YEfGmnaF6SBpVBw/rtc_cm:comments,https://jazz602.local:8443/ccm/oslc/shapes/workitems/_7RipgC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/contexts/_46xmcC9YEfGmnaF6SBpVBw/workitems/services,3,Task 3,,false,false,false,false,,,false,New,false,https://jazz602.local:8443/ccm/process/project-areas/_46xmcC9YEfGmnaF6SBpVBw,http://open-services.net/ns/cm#ChangeRequest,,http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.team.build.doc/topics/t_getting_started_build.html | http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.help.common.jazz.calm.doc/topics/glossary.html,https://jazz602.local:8443/ccm/resource/itemOid/com.ibm.team.workitem.Category/_7Db8EC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/jts/users/jazzadmin,https://jazz602.local:8443/ccm/oslc/workitems/_7RipgC9YEfGmnaF6SBpVBw/progressTracking,https://jazz602.local:8443/ccm/oslc/repository,https://jazz602.local:8443/jts/users/unassigned,https://jazz602.local:8443/ccm/oslc/workflows/_46xmcC9YEfGmnaF6SBpVBw/states/com.ibm.team.workitem.taskWorkflow/com.ibm.team.workitem.taskWorkflow.state.s1,https://jazz602.local:8443/jts/users/jazzadmin,https://jazz602.local:8443/ccm/oslc/workitems/_7RipgC9YEfGmnaF6SBpVBw/rtc_cm:timeSheet,https://jazz602.local:8443/ccm/oslc/types/_46xmcC9YEfGmnaF6SBpVBw/task
https://jazz602.local:8443/ccm/resource/itemName/com.ibm.team.workitem.WorkItem/8,https://jazz602.local:8443/ccm/acclist#_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/access-control/_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/jts/users/jazzadmin,2026-04-03T12:30:40.813Z,https://jazz602.local:8443/jts/users/jazzadmin,"Review and adjust the permissions to be used for the project<br/><br/>To review and adjust the permissions:<br/><br/>1. Open the project area editor by right-clicking on the project or team area in the <b>Team Artifacts</b> or <b>Team Organization</b> view and selecting <b>Open</b>.<br/><br/>2. Go to the <b>Process Configuration</b> tab.<br/><br/>3. Select the <b>Permissions</b> node under <b>Project Configuration</b>, review and adjust the project level permissions.<br/><br/>4. Select the <b>Permissions</b> node under <b>Team Configuration</b>, review and adjust the team level permissions.<br/><br/>For additional details on defining permissions, consult the <a href=""http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.jazz.platform.doc/topics/c_permissions.html"">Permissions</a> help topic.<br/><br/>See any terms you don't recognize? You may also wish to consult the <a href=""http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.help.common.jazz.calm.doc/topics/glossary.html"">Glossary for the Rational solution for Collaborative Lifecycle Management</a>.",8,2026-04-03T12:30:40.828Z,,Define permissions,Task,false,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/constraintEnum/constraintEnum.literal.asap,_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/priority/priority.literal.l1,https://jazz602.local:8443/ccm/oslc/projectareas/_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/severity/severity.literal.l3,https://jazz602.local:8443/ccm/oslc/workitems/_7S9l1i9YEfGmnaF6SBpVBw/schedule,https://jazz602.local:8443/ccm/oslc/workitems/_7S9l1i9YEfGmnaF6SBpVBw/rtc_cm:comments,https://jazz602.local:8443/ccm/oslc/shapes/workitems/_7S9l1i9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/contexts/_46xmcC9YEfGmnaF6SBpVBw/workitems/services,8,Task 8,,false,false,false,false,,,false,New,false,https://jazz602.local:8443/ccm/process/project-areas/_46xmcC9YEfGmnaF6SBpVBw,http://open-services.net/ns/cm#ChangeRequest,,http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.help.common.jazz.calm.doc/topics/glossary.html | http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.jazz.platform.doc/topics/c_permissions.html,https://jazz602.local:8443/ccm/resource/itemOid/com.ibm.team.workitem.Category/_7Db8EC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/jts/users/jazzadmin,https://jazz602.local:8443/ccm/oslc/workitems/_7S9l1i9YEfGmnaF6SBpVBw/progressTracking,https://jazz602.local:8443/ccm/oslc/repository,https://jazz602.local:8443/jts/users/unassigned,https://jazz602.local:8443/ccm/oslc/workflows/_46xmcC9YEfGmnaF6SBpVBw/states/com.ibm.team.workitem.taskWorkflow/com.ibm.team.workitem.taskWorkflow.state.s1,https://jazz602.local:8443/jts/users/jazzadmin,https://jazz602.local:8443/ccm/oslc/workitems/_7S9l1i9YEfGmnaF6SBpVBw/rtc_cm:timeSheet,https://jazz602.local:8443/ccm/oslc/types/_46xmcC9YEfGmnaF6SBpVBw/task
https://jazz602.local:8443/ccm/resource/itemName/com.ibm.team.workitem.WorkItem/4,https://jazz602.local:8443/ccm/acclist#_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/access-control/_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/jts/users/jazzadmin,2026-04-03T12:30:40.704Z,https://jazz602.local:8443/jts/users/jazzadmin,"Share code with Jazz Source Control<br/><br/>To share code in your Eclipse workspace with the Jazz stream created during process initialization:<br/><br/>1. Select a project you wish to share, right-click and select <b>Team-&gt;Share Project...</b><br/><br/>2. In the <b>Share Project</b> Wizard, select <b>Jazz Source Control</b> and select <b>Next</b>.<br/><br/>3. If you have more than one repository connection, you will be prompted to choose one. On the <b>Jazz Repository</b> page, select the repository in which you created your project area and select <b>Next</b>.<br/><br/>4. On the <b>Select Component</b> page, you should see a repository workspace prefixed with the name of the project area you created.<br/><br/>Expand this repository workspace and you will see a component. Select this component and select <b>Next</b>. Review the ignored resources on the next page and then select <b>Finish</b> to share your code with the specified component and repository workspace.<br/><br/>5. Now that the code has been shared to your repository workspace, you need to deliver it from your workspace to the stream created during initialization of the process. To do this, open the <b>Pending Changes</b> view.<br/><br/>6. In the <b>Pending Changes</b> view, you should see one outgoing change from your repository workspace. Right-click on the repository workspace and select <b>Deliver</b> to deliver your code to the stream associated with your team area.<br/><br/>For additional details on using Jazz Source Control, consult the <a href=""http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.team.scm.doc/topics/c_intro.html"">Getting Started with Jazz Source Control</a> help topic.<br/><br/>See any terms you don't recognize? You may also wish to consult the <a href=""http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.help.common.jazz.calm.doc/topics/glossary.html"">Glossary for the Rational solution for Collaborative Lifecycle Management</a>.",4,2026-04-03T12:30:40.719Z,,Share code with Jazz Source Control,Task,false,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/constraintEnum/constraintEnum.literal.asap,_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/priority/priority.literal.l1,https://jazz602.local:8443/ccm/oslc/projectareas/_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/severity/severity.literal.l3,https://jazz602.local:8443/ccm/oslc/workitems/_7RzvQC9YEfGmnaF6SBpVBw/schedule,https://jazz602.local:8443/ccm/oslc/workitems/_7RzvQC9YEfGmnaF6SBpVBw/rtc_cm:comments,https://jazz602.local:8443/ccm/oslc/shapes/workitems/_7RzvQC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/contexts/_46xmcC9YEfGmnaF6SBpVBw/workitems/services,4,Task 4,,false,false,false,false,,,false,New,false,https://jazz602.local:8443/ccm/process/project-areas/_46xmcC9YEfGmnaF6SBpVBw,http://open-services.net/ns/cm#ChangeRequest,,http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.team.scm.doc/topics/c_intro.html | http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.help.common.jazz.calm.doc/topics/glossary.html,https://jazz602.local:8443/ccm/resource/itemOid/com.ibm.team.workitem.Category/_7Db8EC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/jts/users/jazzadmin,https://jazz602.local:8443/ccm/oslc/workitems/_7RzvQC9YEfGmnaF6SBpVBw/progressTracking,https://jazz602.local:8443/ccm/oslc/repository,https://jazz602.local:8443/jts/users/unassigned,https://jazz602.local:8443/ccm/oslc/workflows/_46xmcC9YEfGmnaF6SBpVBw/states/com.ibm.team.workitem.taskWorkflow/com.ibm.team.workitem.taskWorkflow.state.s1,https://jazz602.local:8443/jts/users/jazzadmin,https://jazz602.local:8443/ccm/oslc/workitems/_7RzvQC9YEfGmnaF6SBpVBw/rtc_cm:timeSheet,https://jazz602.local:8443/ccm/oslc/types/_46xmcC9YEfGmnaF6SBpVBw/task
https://jazz602.local:8443/ccm/resource/itemName/com.ibm.team.workitem.WorkItem/5,https://jazz602.local:8443/ccm/acclist#_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/access-control/_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/jts/users/jazzadmin,2026-04-03T12:30:40.719Z,https://jazz602.local:8443/jts/users/jazzadmin,"Define phases<br></br><br></br>When the project area was initialized, an initial timeline &quot;Main Development&quot; was created. Within the timeline a hierarchy of iterations(phases) has been created for you.<br></br><br></br>To edit, delete, duplicate or add additional timelines and iterations(phases):<br></br><br></br>1. Open the <b>Project Area Editor</b> by right-clicking on the project area in the <b>Team Artifacts</b> or <b>Team Organization</b> view and selecting <b>Open</b>.<br></br><br></br>2. Go to the <b>Timelines</b> section in the editor. To create a new iteration(phase), use either the <b>Create Iteration...</b> action or the <b>Duplicate...</b> action on an existing iteration(phase).<br></br><br></br>3. To define the start and end dates for an existing phase(iteration), use the <b>Edit Properties...</b> action on an existing phase(iteration).<br></br><br></br>For additional details on using Jazz Team Process, consult the <a href=""http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.team.concert.doc/topics/t_getting-started.html"">Getting Started with Projects, Teams, and Process</a> help topic.<br></br><br></br>See any terms you don't recognize? You may also wish to consult the <a href=""http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.help.common.jazz.calm.doc/topics/glossary.html"">Glossary for the Rational solution for Collaborative Lifecycle Management</a>.",5,2026-04-03T12:30:40.735Z,,Define phases,Task,false,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/constraintEnum/constraintEnum.literal.asap,_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/priority/priority.literal.l1,https://jazz602.local:8443/ccm/oslc/projectareas/_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/severity/severity.literal.l3,https://jazz602.local:8443/ccm/oslc/workitems/_7SEODS9YEfGmnaF6SBpVBw/schedule,https://jazz602.local:8443/ccm/oslc/workitems/_7SEODS9YEfGmnaF6SBpVBw/rtc_cm:comments,https://jazz602.local:8443/ccm/oslc/shapes/workitems/_7SEODS9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/contexts/_46xmcC9YEfGmnaF6SBpVBw/workitems/services,5,Task 5,,false,false,false,false,,,false,New,false,https://jazz602.local:8443/ccm/process/project-areas/_46xmcC9YEfGmnaF6SBpVBw,http://open-services.net/ns/cm#ChangeRequest,,http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.help.common.jazz.calm.doc/topics/glossary.html | http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.team.concert.doc/topics/t_getting-started.html,https://jazz602.local:8443/ccm/resource/itemOid/com.ibm.team.workitem.Category/_7Db8EC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/jts/users/jazzadmin,https://jazz602.local:8443/ccm/oslc/workitems/_7SEODS9YEfGmnaF6SBpVBw/progressTracking,https://jazz602.local:8443/ccm/oslc/repository,https://jazz602.local:8443/jts/users/unassigned,https://jazz602.local:8443/ccm/oslc/workflows/_46xmcC9YEfGmnaF6SBpVBw/states/com.ibm.team.workitem.taskWorkflow/com.ibm.team.workitem.taskWorkflow.state.s1,https://jazz602.local:8443/jts/users/jazzadmin,https://jazz602.local:8443/ccm/oslc/workitems/_7SEODS9YEfGmnaF6SBpVBw/rtc_cm:timeSheet,https://jazz602.local:8443/ccm/oslc/types/_46xmcC9YEfGmnaF6SBpVBw/task
https://jazz602.local:8443/ccm/resource/itemName/com.ibm.team.workitem.WorkItem/9,https://jazz602.local:8443/ccm/acclist#_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/access-control/_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/jts/users/unassigned,2026-04-03T12:32:04.145Z,https://jazz602.local:8443/jts/users/jazzadmin,,9,2026-04-03T12:40:13.127Z,,Task1,Task,false,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/constraintEnum/constraintEnum.literal.asap,_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/priority/priority.literal.l1,https://jazz602.local:8443/ccm/oslc/projectareas/_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/severity/severity.literal.l3,https://jazz602.local:8443/ccm/oslc/workitems/_Fa3p8C9ZEfGmnaF6SBpVBw/schedule,https://jazz602.local:8443/ccm/oslc/workitems/_Fa3p8C9ZEfGmnaF6SBpVBw/rtc_cm:comments,https://jazz602.local:8443/ccm/oslc/shapes/workitems/_Fa3p8C9ZEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/contexts/_46xmcC9YEfGmnaF6SBpVBw/workitems/services,9,Task 9,,false,false,false,false,,,false,New,false,https://jazz602.local:8443/ccm/process/project-areas/_46xmcC9YEfGmnaF6SBpVBw,http://open-services.net/ns/cm#ChangeRequest,https://jazz602.local:8443/ccm/resource/itemOid/com.ibm.team.workitem.Attachment/_OMkToS9aEfGmnaF6SBpVBw,,https://jazz602.local:8443/ccm/resource/itemOid/com.ibm.team.workitem.Category/_7Db8EC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/jts/users/jazzadmin,https://jazz602.local:8443/ccm/oslc/workitems/_Fa3p8C9ZEfGmnaF6SBpVBw/progressTracking,https://jazz602.local:8443/ccm/oslc/repository,https://jazz602.local:8443/jts/users/unassigned,https://jazz602.local:8443/ccm/oslc/workflows/_46xmcC9YEfGmnaF6SBpVBw/states/com.ibm.team.workitem.taskWorkflow/com.ibm.team.workitem.taskWorkflow.state.s1,https://jazz602.local:8443/jts/users/jazzadmin,https://jazz602.local:8443/ccm/oslc/workitems/_Fa3p8C9ZEfGmnaF6SBpVBw/rtc_cm:timeSheet,https://jazz602.local:8443/ccm/oslc/types/_46xmcC9YEfGmnaF6SBpVBw/task
https://jazz602.local:8443/ccm/resource/itemName/com.ibm.team.workitem.WorkItem/1,https://jazz602.local:8443/ccm/acclist#_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/access-control/_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/jts/users/jazzadmin,2026-04-03T12:30:39.745Z,https://jazz602.local:8443/jts/users/jazzadmin,"Create a plan for the initial Phase<br/><br/>To define a Phase Plan for your team area:<br/><br/>1. Open the <b>Team Artifacts</b> view and expand the node corresponding to your connected project area.<br/><br/>2. Right-click the <b>Plans</b> node, select <b>New-&gt;Plan...</b>, select <b>Phase Plan</b> as Plan Type and complete the wizard.<br/><br/>For additional details on defining plans using the <b>New Plan</b> wizard, consult the <a href=""http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.team.apt.doc/topics/t_getting_started.html"">Getting Started with Planning</a> help topic.<br/><br/>See any terms you don't recognize? You may also wish to consult the <a href=""http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.help.common.jazz.calm.doc/topics/glossary.html"">Glossary for the Rational solution for Collaborative Lifecycle Management</a>.",1,2026-04-03T12:30:40.275Z,,Define Phase Plan,Task,false,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/constraintEnum/constraintEnum.literal.asap,_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/priority/priority.literal.l1,https://jazz602.local:8443/ccm/oslc/projectareas/_46xmcC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/enumerations/_46xmcC9YEfGmnaF6SBpVBw/severity/severity.literal.l3,https://jazz602.local:8443/ccm/oslc/workitems/_7EP0YC9YEfGmnaF6SBpVBw/schedule,https://jazz602.local:8443/ccm/oslc/workitems/_7EP0YC9YEfGmnaF6SBpVBw/rtc_cm:comments,https://jazz602.local:8443/ccm/oslc/shapes/workitems/_7EP0YC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/ccm/oslc/contexts/_46xmcC9YEfGmnaF6SBpVBw/workitems/services,1,Task 1,,false,false,false,false,,,false,New,false,https://jazz602.local:8443/ccm/process/project-areas/_46xmcC9YEfGmnaF6SBpVBw,http://open-services.net/ns/cm#ChangeRequest,,http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.help.common.jazz.calm.doc/topics/glossary.html | http://www.ibm.com/support/knowledgecenter/SSCP65_6.0.1/com.ibm.team.apt.doc/topics/t_getting_started.html,https://jazz602.local:8443/ccm/resource/itemOid/com.ibm.team.workitem.Category/_7Db8EC9YEfGmnaF6SBpVBw,https://jazz602.local:8443/jts/users/jazzadmin,https://jazz602.local:8443/ccm/oslc/workitems/_7EP0YC9YEfGmnaF6SBpVBw/progressTracking,https://jazz602.local:8443/ccm/oslc/repository,https://jazz602.local:8443/jts/users/unassigned,https://jazz602.local:8443/ccm/oslc/workflows/_46xmcC9YEfGmnaF6SBpVBw/states/com.ibm.team.workitem.taskWorkflow/com.ibm.team.workitem.taskWorkflow.state.s1,https://jazz602.local:8443/jts/users/jazzadmin,https://jazz602.local:8443/ccm/oslc/workitems/_7EP0YC9YEfGmnaF6SBpVBw/rtc_cm:timeSheet,https://jazz602.local:8443/ccm/oslc/types/_46xmcC9YEfGmnaF6SBpVBw/task
